"State_Name","Year","month","Assembly_No","DelimID","Constituency_No","Poll_No","Position","Candidate","Sex","Party","Votes","Age","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","District_Name","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Normalized_Party"
"Maharashtra",2009,10,11,4,13,0,4,"LOKHANDE SUNITA SIDDARTH","F","BSP",2299,34,"SC",122360,308762,"JALGAON CITY","GEN","JALGAON","KHANDESH",10,39.63,1.88,"yes",961,0.79,2.7,"AEMH88505","BSP"
"Maharashtra",2009,10,11,4,13,0,5,"SAPKALE MUKUNDA LOTU","M","LJP",1338,47,"SC",122360,308762,"JALGAON CITY","GEN","JALGAON","KHANDESH",10,39.63,1.09,"yes",195,0.16,2.7,"AEMH88506","LJP"
"Maharashtra",2009,10,11,4,13,0,6,"ADV. RAMESH DHAMMARATNA BIRHADE","M","IND",1143,66,"SC",122360,308762,"JALGAON CITY","GEN","JALGAON","KHANDESH",10,39.63,0.93,"yes",588,0.48,2.7,"AEMH88507","IND"
"Maharashtra",2009,10,11,4,13,0,7,"MADHAV NATTHUJI JADHAV","M","IND",555,35,"GEN",122360,308762,"JALGAON CITY","GEN","JALGAON","KHANDESH",10,39.63,0.45,"yes",43,0.04,2.7,"AEMH88508","IND"
"Maharashtra",2009,10,11,4,13,0,8,"ANAND DINANATH SHARMA","M","IND",512,31,"GEN",122360,308762,"JALGAON CITY","GEN","JALGAON","KHANDESH",10,39.63,0.42,"yes",10,0.01,2.7,"AEMH88509","IND"
"Maharashtra",2009,10,11,4,13,0,9,"ANIL PITAMBAR WAGH (SIR)","M","IND",502,38,"SC",122360,308762,"JALGAON CITY","GEN","JALGAON","KHANDESH",10,39.63,0.41,"yes",110,0.09,2.7,"AEMH88510","IND"
"Maharashtra",2009,10,11,4,13,0,10,"JAHANGIR MUNAF PATEL","M","IND",392,41,"GEN",122360,308762,"JALGAON CITY","GEN","JALGAON","KHANDESH",10,39.63,0.32,"yes",0,0,2.7,"AEMH88511","IND"
"Maharashtra",2009,10,11,4,14,0,1,"DEOKAR GULABRAO BABURAO","M","NCP",71556,53,"GEN",160246,258199,"JALGAON RURAL","GEN","JALGAON","KHANDESH",7,62.06,44.65,"no",4562,2.85,2.63,"AEMH88512","NCP"
"Maharashtra",2009,10,11,4,14,0,2,"PATIL GULAB RAGHUNATH","M","SHS",66994,43,"GEN",160246,258199,"JALGAON RURAL","GEN","JALGAON","KHANDESH",7,62.06,41.81,"no",53424,33.34,2.63,"AEMH88513","SHS"
"Maharashtra",2009,10,11,4,14,0,3,"LALIT VIJAY KOLHE","M","MNS",13570,35,"GEN",160246,258199,"JALGAON RURAL","GEN","JALGAON","KHANDESH",7,62.06,8.47,"yes",11070,6.91,2.63,"AEMH88514","MNs"
"Maharashtra",2009,10,11,4,14,0,4,"CHANDRAKANT ANKUSH BIRHADE","M","BSP",2500,37,"SC",160246,258199,"JALGAON RURAL","GEN","JALGAON","KHANDESH",7,62.06,1.56,"yes",69,0.04,2.63,"AEMH88515","BSP"
"Maharashtra",2009,10,11,4,14,0,5,"BHAGWAN BHAWLAL PATIL","M","IND",2431,29,"GEN",160246,258199,"JALGAON RURAL","GEN","JALGAON","KHANDESH",7,62.06,1.52,"yes",584,0.36,2.63,"AEMH88516","IND"
"Maharashtra",2009,10,11,4,14,0,6,"FIRAKE SURESH KACHARU","M","RVNP",1847,59,"GEN",160246,258199,"JALGAON RURAL","GEN","JALGAON","KHANDESH",7,62.06,1.15,"yes",499,0.31,2.63,"AEMH88517","RVNP"
"Maharashtra",2009,10,11,4,14,0,7,"AMITKUMAR SHAMRAO SALUNKHE","M","LKSGM",1348,26,"SC",160246,258199,"JALGAON RURAL","GEN","JALGAON","KHANDESH",7,62.06,0.84,"yes",0,0,2.63,"AEMH88518","LKSGM"
"Maharashtra",2009,10,11,4,15,0,1,"KRUSHIBHUSHAN SAHEBRAO PATIL","M","IND",55084,57,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,37.3,"no",10463,7.08,3.85,"AEMH88519","IND"
"Maharashtra",2009,10,11,4,15,0,2,"ANIL BHAIDAS PATIL","M","BJP",44621,41,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,30.21,"no",19012,12.87,3.85,"AEMH88520","BJP"
"Maharashtra",2009,10,11,4,15,0,3,"ADV.MRS.LALITA SHAM PATIL","F","INC",25609,38,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,17.34,"no",15187,10.28,3.85,"AEMH88521","INC"
"Maharashtra",2009,10,11,4,15,0,4,"DR.B.S PATIL","M","IND",10422,64,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,7.06,"yes",6708,4.54,3.85,"AEMH88522","IND"
"Maharashtra",2009,10,11,4,15,0,5,"DR.DIPAK PANDHARINATH PATIL","M","MNS",3714,29,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,2.51,"yes",1399,0.95,3.85,"AEMH88523","MNs"
"Maharashtra",2009,10,11,4,15,0,6,"ER.MILIND LAXMIKANT PATIL","M","IND",2315,49,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,1.57,"yes",616,0.42,3.85,"AEMH88524","IND"
"Maharashtra",2009,10,11,4,15,0,7,"KRUSHI TADNYA SAHEBRAO DHONDU PATIL","M","IND",1699,62,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,1.15,"yes",533,0.36,3.85,"AEMH88525","IND"
"Maharashtra",2009,10,11,4,15,0,8,"NETKAR ARUN DAJIBA","M","BSP",1166,59,"SC",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,0.79,"yes",420,0.28,3.85,"AEMH88526","BSP"
"Maharashtra",2009,10,11,4,15,0,9,"NANASO SHARAD VAMAN PATIL","M","IND",746,55,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,0.51,"yes",120,0.08,3.85,"AEMH88527","IND"
"Maharashtra",2009,10,11,4,15,0,10,"N.K NANA PATIL","M","IND",626,40,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,0.42,"yes",89,0.06,3.85,"AEMH88528","IND"
"Maharashtra",2009,10,11,4,15,0,11,"SAINDANE SHYAM GIRDHAR","M","PRCP",537,35,"SC",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,0.36,"yes",121,0.08,3.85,"AEMH88529","PRCP"
"Maharashtra",2009,10,11,4,15,0,12,"PRO. KHAIRNAR VIJAY BHOJU","M","RPI(A)",416,45,"SC",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,0.28,"yes",95,0.06,3.85,"AEMH88530","RPI(A)"
"Maharashtra",2009,10,11,4,15,0,13,"PATIL HARILAL LOTAN","M","IND",321,46,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,0.22,"yes",97,0.07,3.85,"AEMH88531","IND"
"Maharashtra",2009,10,11,4,15,0,14,"DR.YOGESH BAPURAO PATIL","M","SVRP",224,31,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,0.15,"yes",43,0.03,3.85,"AEMH88532","SVRP"
"Maharashtra",2009,10,11,4,15,0,15,"PATIL SANDIP MOTILAL","M","HJP",181,27,"GEN",147681,252420,"AMALNER","GEN","JALGAON","KHANDESH",15,58.51,0.12,"yes",0,0,3.85,"AEMH88533","HJP"
"Maharashtra",2009,10,11,4,16,0,1,"PATIL CHIMANRAO RUPCHAND","M","SHS",70708,59,"GEN",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,48.22,"no",3298,2.25,2.27,"AEMH88534","SHS"
"Maharashtra",2009,10,11,4,16,0,2,"ANNASAHEB DR. SATISH BHASKARRAO PATIL","M","NCP",67410,51,"GEN",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,45.97,"no",64983,44.31,2.27,"AEMH88535","NCP"
"Maharashtra",2009,10,11,4,16,0,3,"ANNASO. SATISH BHASKARRAO PATIL","M","IND",2427,54,"GEN",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,1.65,"yes",658,0.45,2.27,"AEMH88536","IND"
"Maharashtra",2009,10,11,4,16,0,4,"MAHAJAN VIJAY PANDHARINATH","M","IND",1769,42,"GEN",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,1.21,"yes",568,0.39,2.27,"AEMH88537","IND"
"Maharashtra",2009,10,11,4,16,0,5,"PATIL BAPU DASHRATH","M","IND",1201,45,"GEN",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,0.82,"yes",69,0.05,2.27,"AEMH88538","IND"
"Maharashtra",2009,10,11,4,16,0,6,"VALMIK PRABHAKAR LOKHANDE","M","BSP",1132,31,"SC",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,0.77,"yes",333,0.23,2.27,"AEMH88539","BSP"
"Maharashtra",2009,10,11,4,16,0,7,"SAPKALE DIPAK VANA","M","PRCP",799,27,"SC",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,0.54,"yes",327,0.22,2.27,"AEMH88540","PRCP"
"Maharashtra",2009,10,11,4,16,0,8,"MADHARAO SHALIK PATIL (MORE)","M","IND",472,29,"GEN",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,0.32,"yes",162,0.11,2.27,"AEMH88541","IND"
"Maharashtra",2009,10,11,4,16,0,9,"PROF. PAWAR PRATAPRAO RAMDAS","M","IND",310,58,"SC",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,0.21,"yes",72,0.05,2.27,"AEMH88542","IND"
"Maharashtra",2009,10,11,4,16,0,10,"DR.P.F.JAIN","M","IND",238,61,"GEN",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,0.16,"yes",56,0.04,2.27,"AEMH88543","IND"
"Maharashtra",2009,10,11,4,16,0,11,"KANTILAL CHHAGAN NAIK (BANJARA)","M","IND",182,40,"GEN",146648,235318,"ERANDOL","GEN","JALGAON","KHANDESH",11,62.32,0.12,"yes",0,0,2.27,"AEMH88544","IND"
"Maharashtra",2009,10,11,4,17,0,1,"DESHMUKH RAJIV ANIL","M","NCP",86505,38,"GEN",176876,294456,"CHALISGAON","GEN","JALGAON","KHANDESH",9,60.07,48.91,"no",8400,4.75,2.27,"AEMH88545","NCP"
"Maharashtra",2009,10,11,4,17,0,2,"RATHOD WADILAL PARASHRAM","M","BJP",78105,64,"GEN",176876,294456,"CHALISGAON","GEN","JALGAON","KHANDESH",9,60.07,44.16,"no",74360,42.04,2.27,"AEMH88546","BJP"
"Maharashtra",2009,10,11,4,17,0,3,"KISHOR BHIKANRAO PATIL","M","IND",3745,34,"GEN",176876,294456,"CHALISGAON","GEN","JALGAON","KHANDESH",9,60.07,2.12,"yes",765,0.43,2.27,"AEMH88547","IND"
"Maharashtra",2009,10,11,4,17,0,4,"LAXMAN SHIVAJI SHIRSATH","M","IND",2980,42,"GEN",176876,294456,"CHALISGAON","GEN","JALGAON","KHANDESH",9,60.07,1.68,"yes",834,0.47,2.27,"AEMH88548","IND"
"Maharashtra",2009,10,11,4,17,0,5,"MORE RAJARAM BARKU","M","BSP",2146,50,"SC",176876,294456,"CHALISGAON","GEN","JALGAON","KHANDESH",9,60.07,1.21,"yes",864,0.49,2.27,"AEMH88549","BSP"
"Maharashtra",2009,10,11,4,17,0,6,"BHALERAO BHAGWAN HARI","M","IND",1282,48,"GEN",176876,294456,"CHALISGAON","GEN","JALGAON","KHANDESH",9,60.07,0.72,"yes",424,0.24,2.27,"AEMH88550","IND"
"Maharashtra",2009,10,11,4,17,0,7,"BHAGWATRAO SHINDE(RAJU PATIL)","M","IND",858,41,"GEN",176876,294456,"CHALISGAON","GEN","JALGAON","KHANDESH",9,60.07,0.49,"yes",117,0.07,2.27,"AEMH88551","IND"
"Maharashtra",2009,10,11,4,17,0,8,"RATHOD SUBHASH DUDHA","M","IND",741,30,"GEN",176876,294456,"CHALISGAON","GEN","JALGAON","KHANDESH",9,60.07,0.42,"yes",227,0.13,2.27,"AEMH88552","IND"
"Maharashtra",2009,10,11,4,17,0,9,"KUMAVAT DAGADU MADHAVRAO","M","IND",514,49,"GEN",176876,294456,"CHALISGAON","GEN","JALGAON","KHANDESH",9,60.07,0.29,"yes",0,0,2.27,"AEMH88553","IND"
"Maharashtra",2009,10,11,4,18,0,1,"WAGH DILIP ONKAR","M","NCP",79715,44,"GEN",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,49,"no",6214,3.82,2.27,"AEMH88554","NCP"
"Maharashtra",2009,10,11,4,18,0,2,"TATYASSAHEB R.O PATIL","M","SHS",73501,58,"GEN",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,45.18,"no",70898,43.58,2.27,"AEMH88555","SHS"
"Maharashtra",2009,10,11,4,18,0,3,"SUNIL RAMKRISHNA PATIL","M","IND",2603,36,"GEN",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,1.6,"yes",333,0.2,2.27,"AEMH88556","IND"
"Maharashtra",2009,10,11,4,18,0,4,"MAHAJAN EKNATH GARBAD","M","RPI(A)",2270,61,"GEN",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,1.4,"yes",973,0.6,2.27,"AEMH88557","RPI(A)"
"Maharashtra",2009,10,11,4,18,0,5,"SHAIKH RASUL USMAN","M","IND",1297,62,"GEN",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,0.8,"yes",266,0.16,2.27,"AEMH88558","IND"
"Maharashtra",2009,10,11,4,18,0,6,"PATIL ABHAY SHARAD","M","IND",1031,37,"GEN",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,0.63,"yes",116,0.07,2.27,"AEMH88559","IND"
"Maharashtra",2009,10,11,4,18,0,7,"VINOD NAMDEO AHIRE","M","BSP",915,39,"SC",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,0.56,"yes",346,0.21,2.27,"AEMH88560","BSP"
"Maharashtra",2009,10,11,4,18,0,8,"BASHIRKHAN MEHTABKHAN","M","IND",569,61,"GEN",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,0.35,"yes",321,0.2,2.27,"AEMH88561","IND"
"Maharashtra",2009,10,11,4,18,0,9,"DEVIDAS VITTHALRAO MANE","M","HJP",248,41,"GEN",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,0.15,"yes",58,0.04,2.27,"AEMH88562","HJP"
"Maharashtra",2009,10,11,4,18,0,10,"DILIP BAJIRAO WAGH","M","IND",190,45,"GEN",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,0.12,"yes",19,0.01,2.27,"AEMH88563","IND"
"Maharashtra",2009,10,11,4,18,0,11,"SUNIL SARDAR BAVISKAR","M","IJP",171,39,"SC",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,0.11,"yes",11,0.01,2.27,"AEMH88564","IJP"
"Maharashtra",2009,10,11,4,18,0,12,"ASHOK KESHAV MAHALE","M","IND",160,33,"SC",162670,252303,"PACHORA","GEN","JALGAON","KHANDESH",12,64.47,0.1,"yes",0,0,2.27,"AEMH88565","IND"
"Maharashtra",2009,10,11,4,19,0,1,"MAHAJAN GIRISH DATTATRAY","M","BJP",89040,49,"GEN",177464,247939,"JAMNER","GEN","JALGAON","KHANDESH",5,71.58,50.17,"no",7517,4.24,2.17,"AEMH88566","BJP"
"Maharashtra",2009,10,11,4,19,0,2,"GARUD SANJAY BHASKARRAO","M","INC",81523,49,"GEN",177464,247939,"JAMNER","GEN","JALGAON","KHANDESH",5,71.58,45.94,"no",78111,44.02,2.17,"AEMH88567","INC"
"Maharashtra",2009,10,11,4,19,0,3,"RAJPUT VILAS DHANSING","M","IND",3412,30,"GEN",177464,247939,"JAMNER","GEN","JALGAON","KHANDESH",5,71.58,1.92,"yes",1280,0.72,2.17,"AEMH88568","IND"
"Maharashtra",2009,10,11,4,19,0,4,"NARENDRAKUMAR MAGANRAO KHAIRNAR","M","BSP",2132,34,"SC",177464,247939,"JAMNER","GEN","JALGAON","KHANDESH",5,71.58,1.2,"yes",775,0.44,2.17,"AEMH88569","BSP"
"Maharashtra",2009,10,11,4,19,0,5,"NIKAM SUNIL FAKIRA","M","PRCP",1357,29,"SC",177464,247939,"JAMNER","GEN","JALGAON","KHANDESH",5,71.58,0.76,"yes",0,0,2.17,"AEMH88570","PRCP"
"Maharashtra",2009,10,11,4,20,0,1,"EKNATHRAO GANPATRAO KHADSE","M","BJP",85708,58,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,50.92,"no",18389,10.92,2.38,"AEMH88571","BJP"
"Maharashtra",2009,10,11,4,20,0,2,"AD.RAVINDRA PRALHADRAV PATIL","M","NCP",67319,54,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,39.99,"no",61533,36.55,2.38,"AEMH88572","NCP"
"Maharashtra",2009,10,11,4,20,0,3,"DR.JAGDISH TUKARAM PATIL","M","MNS",5786,45,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,3.44,"yes",2778,1.65,2.38,"AEMH88573","MNs"
"Maharashtra",2009,10,11,4,20,0,4,"SHAILESH SARDARSING PATIL","M","IND",3008,29,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,1.79,"yes",1183,0.7,2.38,"AEMH88574","IND"
"Maharashtra",2009,10,11,4,20,0,5,"PATIL VISHAL BHAGWAN","M","IND",1825,31,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,1.08,"yes",58,0.03,2.38,"AEMH88575","IND"
"Maharashtra",2009,10,11,4,20,0,6,"NIKAM SANTOSH SUPADU","M","BSP",1767,33,"SC",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,1.05,"yes",996,0.59,2.38,"AEMH88576","BSP"
"Maharashtra",2009,10,11,4,20,0,7,"SK.ASHIK SK.KARIM","M","HJP",771,41,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,0.46,"yes",82,0.05,2.38,"AEMH88577","HJP"
"Maharashtra",2009,10,11,4,20,0,8,"PUNJAJI GANPAT CHAUDHARI","M","IND",689,55,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,0.41,"yes",245,0.15,2.38,"AEMH88578","IND"
"Maharashtra",2009,10,11,4,20,0,9,"INGALE SURESH HIRAMAN","M","BBM",444,41,"SC",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,0.26,"yes",131,0.08,2.38,"AEMH88579","BBMS"
"Maharashtra",2009,10,11,4,20,0,10,"DINKAR LODHU GAVAHAL (PATIL)","M","IND",313,46,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,0.19,"yes",98,0.06,2.38,"AEMH88580","IND"
"Maharashtra",2009,10,11,4,20,0,11,"PRATAP SAKHARAM PATIL","M","JSS",215,41,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,0.13,"yes",33,0.02,2.38,"AEMH88581","JSS"
"Maharashtra",2009,10,11,4,20,0,12,"ASHOK TRYAMBAK INGALE","M","IND",182,42,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,0.11,"yes",25,0.01,2.38,"AEMH88582","IND"
"Maharashtra",2009,10,11,4,20,0,13,"INGALE RAVINDRA VAMAN","M","IND",157,59,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,0.09,"yes",10,0.01,2.38,"AEMH88583","IND"
"Maharashtra",2009,10,11,4,20,0,14,"IKARAMUDDIN AMINODDIN","M","IND",147,50,"GEN",168331,233797,"MUKTAINAGAR","GEN","JALGAON","KHANDESH",14,72,0.09,"yes",0,0,2.38,"AEMH88584","IND"
"Maharashtra",2009,10,11,4,21,0,1,"CHAINSUKH MADANLAL SANCHETI","M","BJP",61177,55,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,39.94,"no",11987,7.83,3.33,"AEMH88585","BJP"
"Maharashtra",2009,10,11,4,21,0,2,"SHIVCHANDRA TEJRAO TAYADE","M","INC",49190,40,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,32.11,"no",17960,11.72,3.33,"AEMH88586","INC"
"Maharashtra",2009,10,11,4,21,0,3,"RAWAL HARISH MAHADEOSINGH","M","JSS",31230,40,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,20.39,"no",29340,19.15,3.33,"AEMH88587","JSS"
"Maharashtra",2009,10,11,4,21,0,4,"ANAND JANARDHAN TELANG","M","BSP",1890,39,"SC",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,1.23,"yes",195,0.13,3.33,"AEMH88588","BSP"
"Maharashtra",2009,10,11,4,21,0,5,"HIRAMAN BHONAJI MORE","M","IND",1695,41,"SC",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,1.11,"yes",28,0.02,3.33,"AEMH88589","IND"
"Maharashtra",2009,10,11,4,21,0,6,"RAJENDRA WASUDEO PATIL","M","IND",1667,48,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,1.09,"yes",159,0.1,3.33,"AEMH88590","IND"
"Maharashtra",2009,10,11,4,21,0,7,"SK.ANWAR HAJI SK.BABA PAHELVAN","M","IUML",1508,34,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,0.98,"yes",383,0.25,3.33,"AEMH88591","IUML"
"Maharashtra",2009,10,11,4,21,0,8,"WAKODE KRISHNA GUNAJI","M","IND",1125,48,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,0.73,"yes",398,0.26,3.33,"AEMH88592","IND"
"Maharashtra",2009,10,11,4,21,0,9,"JAWARE RAJANITAI ANIL","F","IND",727,35,"SC",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,0.47,"yes",12,0.01,3.33,"AEMH88593","IND"
"Maharashtra",2009,10,11,4,21,0,10,"DHADE MADHUKARRAO NATTHU","M","IND",715,54,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,0.47,"yes",22,0.01,3.33,"AEMH88594","IND"
"Maharashtra",2009,10,11,4,21,0,11,"BORSE GOVINDA HARI","M","SVRP",693,50,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,0.45,"yes",228,0.15,3.33,"AEMH88595","SVRP"
"Maharashtra",2009,10,11,4,21,0,12,"ASHOK UKHAJI KHARCHE","M","IND",465,65,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,0.3,"yes",71,0.05,3.33,"AEMH88596","IND"
"Maharashtra",2009,10,11,4,21,0,13,"DAMODHAR NATHMAL SHARMA","M","STBP",394,54,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,0.26,"yes",13,0.01,3.33,"AEMH88597","STBP"
"Maharashtra",2009,10,11,4,21,0,14,"TAYDE SANJAY ONKAR","M","IND",381,35,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,0.25,"yes",59,0.04,3.33,"AEMH88598","IND"
"Maharashtra",2009,10,11,4,21,0,15,"TAYDE RAJARAM SHANKAR","M","ABHM",322,56,"GEN",153179,225553,"MALKAPUR","GEN","BULDHANA","VIDARBHA",15,67.91,0.21,"yes",0,0,3.33,"AEMH88599","ABHM"
"Maharashtra",2009,10,11,4,22,0,1,"VIJAYRAJ HARIBHAU SHINDE","M","SHS",66524,44,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,46.74,"no",8456,5.94,2.56,"AEMH88600","SHS"
"Maharashtra",2009,10,11,4,22,0,2,"DHRUPADRAO BHAGWAN SAWALE","M","INC",58068,54,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,40.8,"no",53619,37.67,2.56,"AEMH88601","INC"
"Maharashtra",2009,10,11,4,22,0,3,"SONONE SHRIKRISHNA SUPADA","M","SWP",4449,47,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,3.13,"yes",1654,1.16,2.56,"AEMH88602","SWP"
"Maharashtra",2009,10,11,4,22,0,4,"NARKHEDE VISHWASRAO RAMDAS","M","IND",2795,39,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,1.96,"yes",482,0.34,2.56,"AEMH88603","IND"
"Maharashtra",2009,10,11,4,22,0,5,"IZHAAR AHMAD DESHMUKH","M","AIUDF",2313,41,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,1.63,"yes",235,0.17,2.56,"AEMH88604","AIUDF"
"Maharashtra",2009,10,11,4,22,0,6,"SAMBARE DINKAR TUKARAM","M","IND",2078,57,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,1.46,"yes",218,0.15,2.56,"AEMH88605","IND"
"Maharashtra",2009,10,11,4,22,0,7,"GAIKWAD DADARAO BANSI","M","IND",1860,38,"SC",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,1.31,"yes",385,0.27,2.56,"AEMH88606","IND"
"Maharashtra",2009,10,11,4,22,0,8,"VIJAYRAO RAMKRUSHNRAO KALE","M","BBM",1475,38,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,1.04,"yes",441,0.31,2.56,"AEMH88607","BBMS"
"Maharashtra",2009,10,11,4,22,0,9,"RATHOD SHRICHANDRA MANOHAR","M","IND",1034,57,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,0.73,"yes",325,0.23,2.56,"AEMH88608","IND"
"Maharashtra",2009,10,11,4,22,0,10,"MAHAJAN SHALIGRAM ONKAR","M","USCPI",709,63,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,0.5,"yes",229,0.16,2.56,"AEMH88609","USCPI"
"Maharashtra",2009,10,11,4,22,0,11,"M. JAWED ABDUL WAHAB","M","IND",480,25,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,0.34,"yes",262,0.18,2.56,"AEMH88610","IND"
"Maharashtra",2009,10,11,4,22,0,12,"KHARAT ASHISH PURUSHOTTAM","M","IND",218,36,"SC",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,0.15,"yes",47,0.03,2.56,"AEMH88611","IND"
"Maharashtra",2009,10,11,4,22,0,13,"GAJANAN JANARDHAN ZAGARE","M","IND",171,40,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,0.12,"yes",17,0.01,2.56,"AEMH88612","IND"
"Maharashtra",2009,10,11,4,22,0,14,"ARUN SANTOSHRAO SUSAR","M","IND",154,33,"GEN",142328,236442,"BULDHANA","GEN","BULDHANA","VIDARBHA",14,60.2,0.11,"yes",0,0,2.56,"AEMH88613","IND"
